Clavage	N	Type	abundance	subject_id
True	1047	V	57	IGHV4-39
True	1047	D left	57	IGHD3-22
True	1047	D right	57	IGHD3-22
True	1047	J	57	IGHJ5
True	1048	V	37	IGHV4-34
True	1048	D left	37	IGHD2-21
True	1048	D right	37	IGHD2-21
True	1048	J	37	IGHJ4
True	1049	V	65	IGHV1-3
True	1049	D left	65	IGHD2-2
True	1049	D right	65	IGHD2-2
False	1049	J	65	IGHJ5
False	1050	V	25	IGHV4-30-2
True	1050	D left	25	IGHD2-2
True	1050	D right	25	IGHD2-2
True	1050	J	25	IGHJ4
False	1051	V	47	IGHV4-34
False	1051	D left	47	IGHD2-2
True	1051	D right	47	IGHD2-2
True	1051	J	47	IGHJ4
True	1052	V	33	IGHV3-30-3
True	1052	D left	33	IGHD3/OR15-3b
True	1052	D right	33	IGHD3/OR15-3b
True	1052	J	33	IGHJ6
True	1053	V	51	IGHV3-43
True	1053	D left	51	IGHD3-10
True	1053	D right	51	IGHD3-10
True	1053	J	51	IGHJ6
False	1054	V	93	IGHV4-b
True	1054	D left	93	IGHD6-19
True	1054	D right	93	IGHD6-19
True	1054	J	93	IGHJ5
False	1055	V	30	IGHV1-18
True	1055	D left	30	IGHD3-22
False	1055	D right	30	IGHD3-22
True	1055	J	30	IGHJ4
True	1056	V	43	IGHV3-48
True	1056	D left	43	IGHD2-21
True	1056	D right	43	IGHD2-21
True	1056	J	43	IGHJ6
True	1057	V	31	IGHV1-18
False	1057	D left	31	IGHD1-26
True	1057	D right	31	IGHD1-26
False	1057	J	31	IGHJ4
False	1058	V	26	IGHV4-59
True	1058	D left	26	IGHD3-9
True	1058	D right	26	IGHD3-9
True	1058	J	26	IGHJ5
False	1059	V	42	IGHV4-34
True	1059	D left	42	IGHD5-5
True	1059	D right	42	IGHD5-5
True	1059	J	42	IGHJ5
False	1060	V	62	IGHV5-51
True	1060	D left	62	IGHD6-13
True	1060	D right	62	IGHD6-13
False	1060	J	62	IGHJ1
True	1061	V	38	IGHV4-34
True	1061	D left	38	IGHD1-26
True	1061	D right	38	IGHD1-26
True	1061	J	38	IGHJ5
True	1062	V	7	IGHV5-51
True	1062	D left	7	IGHD5-5
False	1062	D right	7	IGHD5-5
True	1062	J	7	IGHJ4
True	1063	V	101	IGHV1-69
True	1063	D left	101	IGHD2-15
True	1063	D right	101	IGHD2-15
True	1063	J	101	IGHJ5
True	1064	V	24	IGHV1-69
True	1064	D left	24	IGHD2-21
True	1064	D right	24	IGHD2-21
True	1064	J	24	IGHJ5
True	1065	V	26	IGHV3-23
True	1065	D left	26	IGHD7-27
False	1065	D right	26	IGHD7-27
True	1065	J	26	IGHJ4
True	1066	V	22	IGHV4-4
True	1066	D left	22	IGHD2/OR15-2b
True	1066	D right	22	IGHD2/OR15-2b
True	1066	J	22	IGHJ6
True	1067	V	36	IGHV4-31
True	1067	D left	36	IGHD2-15
True	1067	D right	36	IGHD2-15
False	1067	J	36	IGHJ5
False	1068	V	23	IGHV3-30
True	1068	D left	23	IGHD6-13
True	1068	D right	23	IGHD6-13
True	1068	J	23	IGHJ5
False	1069	V	22	IGHV1-46
True	1069	D left	22	IGHD4-11
True	1069	D right	22	IGHD4-11
True	1069	J	22	IGHJ5
True	1070	V	14	IGHV3-23
True	1070	D left	14	IGHD3-22
True	1070	D right	14	IGHD3-22
True	1070	J	14	IGHJ5
True	1071	V	37	IGHV3-9
True	1071	D left	37	IGHD3-22
True	1071	D right	37	IGHD3-22
False	1071	J	37	IGHJ4
False	1072	V	46	IGHV4-34
True	1072	D left	46	IGHD3-22
True	1072	D right	46	IGHD3-22
True	1072	J	46	IGHJ4
True	1073	V	52	IGHV4-59
True	1073	D left	52	IGHD3-3
True	1073	D right	52	IGHD3-3
True	1073	J	52	IGHJ2
False	1074	V	12	IGHV3-30-3
True	1074	D left	12	IGHD2-2
True	1074	D right	12	IGHD2-2
True	1074	J	12	IGHJ4
False	1075	V	21	IGHV1-18
False	1075	D left	21	IGHD3-3
True	1075	D right	21	IGHD3-3
True	1075	J	21	IGHJ5
True	1076	V	9	IGHV3-64D
True	1076	D left	9	IGHD4-11
True	1076	D right	9	IGHD4-11
False	1076	J	9	IGHJ6
True	1077	V	25	IGHV1-24
True	1077	D left	25	IGHD3-3
True	1077	D right	25	IGHD3-3
True	1077	J	25	IGHJ6
False	1078	V	28	IGHV4-34
True	1078	D left	28	IGHD2-2
True	1078	D right	28	IGHD2-2
True	1078	J	28	IGHJ6
True	1079	V	22	IGHV4-39
True	1079	D left	22	IGHD3-3
True	1079	D right	22	IGHD3-3
True	1079	J	22	IGHJ5
True	1080	V	130	IGHV3-7
True	1080	D left	130	IGHD2-2
True	1080	D right	130	IGHD2-2
True	1080	J	130	IGHJ5
False	1081	V	92	IGHV3-30
True	1081	J	92	IGHJ4
False	1082	V	22	IGHV1-69
True	1082	D left	22	IGHD2-8
True	1082	D right	22	IGHD2-8
True	1082	J	22	IGHJ5
True	1083	V	12	IGHV4-59
True	1083	D left	12	IGHD3-10
True	1083	D right	12	IGHD3-10
True	1083	J	12	IGHJ6
False	1084	V	18	IGHV3-30-3
True	1084	D left	18	IGHD6-6
True	1084	D right	18	IGHD6-6
True	1084	J	18	IGHJ6
True	1085	V	40	IGHV1-69
True	1085	D left	40	IGHD1-26
True	1085	D right	40	IGHD1-26
True	1085	J	40	IGHJ5
True	1086	V	11	IGHV3-7
True	1086	D left	11	IGHD1-7
False	1086	D right	11	IGHD1-7
True	1086	J	11	IGHJ6
True	1087	V	13	IGHV3-7
True	1087	D left	13	IGHD3-22
True	1087	D right	13	IGHD3-22
False	1087	J	13	IGHJ4
True	1088	V	49	IGHV4-34
True	1088	D left	49	IGHD4-23
True	1088	D right	49	IGHD4-23
True	1088	J	49	IGHJ4
True	1089	V	51	IGHV1-3
True	1089	D left	51	IGHD3-3
True	1089	D right	51	IGHD3-3
True	1089	J	51	IGHJ6
True	1090	V	19	IGHV3-33
True	1090	D left	19	IGHD5-12
True	1090	D right	19	IGHD5-12
True	1090	J	19	IGHJ6
True	1091	V	28	IGHV3-23
True	1091	D left	28	IGHD2-2
True	1091	D right	28	IGHD2-2
False	1091	J	28	IGHJ4
True	1092	V	26	IGHV3-49
True	1092	D left	26	IGHD3-10
True	1092	D right	26	IGHD3-10
True	1092	J	26	IGHJ4
False	1093	V	48	IGHV1-69
True	1093	D left	48	IGHD1-26
True	1093	D right	48	IGHD1-26
True	1093	J	48	IGHJ5
False	1094	V	58	IGHV4-34
True	1094	D left	58	IGHD3-22
True	1094	D right	58	IGHD3-22
True	1094	J	58	IGHJ5
True	1095	V	19	IGHV3-43
True	1095	D left	19	IGHD3/OR15-3b
True	1095	D right	19	IGHD3/OR15-3b
True	1095	J	19	IGHJ6
True	1096	V	44	IGHV3-74
True	1096	D left	44	IGHD7-27
True	1096	D right	44	IGHD7-27
True	1096	J	44	IGHJ5
True	1097	V	31	IGHV5-51
False	1097	D left	31	IGHD2-15
True	1097	D right	31	IGHD2-15
True	1097	J	31	IGHJ5
True	1098	V	71	IGHV4-30-4
False	1099	V	71	IGHV1-3
True	1099	D left	71	IGHD3-10
True	1099	D right	71	IGHD3-10
True	1099	J	71	IGHJ4
True	1100	V	57	IGHV4-39
True	1100	D left	57	IGHD6-19
False	1100	D right	57	IGHD6-19
True	1100	J	57	IGHJ6
False	1101	V	56	IGHV4-39
True	1101	D left	56	IGHD3-16
True	1101	D right	56	IGHD3-16
True	1101	J	56	IGHJ4
False	1102	V	20	IGHV3-30
True	1102	D left	20	IGHD3-10
True	1102	D right	20	IGHD3-10
True	1102	J	20	IGHJ6
True	1103	V	8	IGHV3-7
True	1103	D left	8	IGHD6-6
True	1103	D right	8	IGHD6-6
True	1103	J	8	IGHJ4
False	1104	V	5	IGHV4-34
True	1104	D left	5	IGHD4/OR15-4b
True	1104	D right	5	IGHD4/OR15-4b
True	1104	J	5	IGHJ4
True	1105	V	38	IGHV2-26
True	1105	D left	38	IGHD3-22
False	1105	D right	38	IGHD3-22
True	1105	J	38	IGHJ6
True	1106	V	18	IGHV3-43
True	1106	D left	18	IGHD2-21
True	1106	D right	18	IGHD2-21
True	1106	J	18	IGHJ4
True	1107	V	46	IGHV3-23
True	1107	D left	46	IGHD1-26
True	1107	D right	46	IGHD1-26
True	1107	J	46	IGHJ4
False	1108	V	11	IGHV3-49
True	1108	D left	11	IGHD3-16
True	1108	D right	11	IGHD3-16
True	1108	J	11	IGHJ4
True	1109	V	92	IGHV1-69
True	1109	D left	92	IGHD5-12
True	1109	D right	92	IGHD5-12
False	1109	J	92	IGHJ4
False	1110	V	41	IGHV1-2
True	1110	D left	41	IGHD2-15
True	1110	D right	41	IGHD2-15
True	1110	J	41	IGHJ4
True	1111	V	71	IGHV1-2
False	1111	D left	71	IGHD3-22
True	1111	D right	71	IGHD3-22
True	1111	J	71	IGHJ5
True	1112	V	34	IGHV1-18
True	1112	D left	34	IGHD6-6
True	1112	D right	34	IGHD6-6
True	1112	J	34	IGHJ4
True	1113	V	28	IGHV4-34
True	1113	D left	28	IGHD1-26
True	1113	D right	28	IGHD1-26
True	1113	J	28	IGHJ4
True	1114	V	24	IGHV1-69
True	1114	D left	24	IGHD1-7
True	1114	D right	24	IGHD1-7
False	1114	J	24	IGHJ4
True	1115	V	16	IGHV3-7
True	1115	D left	16	IGHD5-5
True	1115	D right	16	IGHD5-5
True	1115	J	16	IGHJ5
True	1116	V	30	IGHV3-73
True	1116	D left	30	IGHD3-22
True	1116	D right	30	IGHD3-22
True	1117	V	64	IGHV4-39
True	1117	D left	64	IGHD2-15
True	1117	D right	64	IGHD2-15
True	1117	J	64	IGHJ2
False	1118	V	12	IGHV4-39
True	1118	D left	12	IGHD3-3
True	1118	D right	12	IGHD3-3
True	1118	J	12	IGHJ6
False	1119	V	17	IGHV1-18
True	1119	D left	17	IGHD5-5
False	1119	D right	17	IGHD5-5
False	1119	J	17	IGHJ4
False	1120	V	45	IGHV1-24
True	1120	D left	45	IGHD2-2
True	1120	D right	45	IGHD2-2
True	1120	J	45	IGHJ6
True	1121	V	20	IGHV3-9
True	1121	D left	20	IGHD4-11
True	1121	D right	20	IGHD4-11
True	1121	J	20	IGHJ5
False	1122	V	19	IGHV3-49
True	1122	D left	19	IGHD2-15
True	1122	D right	19	IGHD2-15
True	1122	J	19	IGHJ5
False	1123	V	35	IGHV3-48
True	1123	D left	35	IGHD1-26
True	1123	D right	35	IGHD1-26
True	1123	J	35	IGHJ4
True	1124	V	18	IGHV3-48
False	1124	D left	18	IGHD3-10
True	1124	D right	18	IGHD3-10
True	1124	J	18	IGHJ4
True	1125	V	29	IGHV2-5
True	1125	D left	29	IGHD3-3
True	1125	D right	29	IGHD3-3
True	1125	J	29	IGHJ4
True	1126	V	51	IGHV2-26
True	1126	D left	51	IGHD3-22
True	1126	D right	51	IGHD3-22
True	1126	J	51	IGHJ6
True	1127	V	18	IGHV5-51
True	1127	D left	18	IGHD1-26
True	1127	D right	18	IGHD1-26
True	1127	J	18	IGHJ5
True	1128	V	25	IGHV1-8
True	1128	D left	25	IGHD3-10
True	1128	D right	25	IGHD3-10
False	1128	J	25	IGHJ6
True	1129	V	33	IGHV3-9
True	1129	D left	33	IGHD3-3
True	1129	D right	33	IGHD3-3
True	1129	J	33	IGHJ4
False	1130	V	62	IGHV4-34
True	1130	D left	62	IGHD6-6
True	1130	D right	62	IGHD6-6
True	1130	J	62	IGHJ4
True	1131	V	86	IGHV5-51
True	1131	D left	86	IGHD1-26
True	1131	D right	86	IGHD1-26
True	1131	J	86	IGHJ5
False	1132	V	27	IGHV4-39
True	1132	D left	27	IGHD5-12
True	1132	D right	27	IGHD5-12
True	1132	J	27	IGHJ5
False	1133	V	11	IGHV3-30
True	1133	D left	11	IGHD3-22
True	1133	D right	11	IGHD3-22
True	1133	J	11	IGHJ4
True	1134	V	7	IGHV3-30
True	1134	D left	7	IGHD5-5
True	1134	D right	7	IGHD5-5
True	1134	J	7	IGHJ4
True	1135	V	12	IGHV6-1
True	1135	D left	12	IGHD1-7
True	1135	D right	12	IGHD1-7
True	1135	J	12	IGHJ5
True	1136	V	54	IGHV2-5
False	1136	D left	54	IGHD3-22
True	1136	D right	54	IGHD3-22
False	1136	J	54	IGHJ5
True	1137	V	45	IGHV6-1
True	1137	D left	45	IGHD6-19
True	1137	D right	45	IGHD6-19
True	1137	J	45	IGHJ5
True	1138	V	5	IGHV4-39
False	1138	D left	5	IGHD3-3
True	1138	D right	5	IGHD3-3
True	1138	J	5	IGHJ5
False	1139	V	19	IGHV3-48
True	1139	D left	19	IGHD7-27
False	1139	D right	19	IGHD7-27
True	1139	J	19	IGHJ5
True	1140	V	34	IGHV1-69
True	1140	D left	34	IGHD5-5
True	1140	D right	34	IGHD5-5
True	1140	J	34	IGHJ6
False	1141	V	123	IGHV4-34
True	1141	D left	123	IGHD5-24
True	1141	D right	123	IGHD5-24
True	1141	J	123	IGHJ4
True	1142	V	55	IGHV2-5
True	1142	D left	55	IGHD3-16
True	1142	D right	55	IGHD3-16
True	1142	J	55	IGHJ5
False	1143	V	17	IGHV4-39
True	1143	D left	17	IGHD4-17
False	1143	D right	17	IGHD4-17
True	1143	J	17	IGHJ4
True	1144	V	13	IGHV3-30-3
False	1144	D left	13	IGHD3-3
True	1144	D right	13	IGHD3-3
False	1144	J	13	IGHJ6
True	1145	V	19	IGHV3-7
True	1145	D left	19	IGHD6-19
False	1145	D right	19	IGHD6-19
True	1145	J	19	IGHJ2
True	1146	V	67	IGHV1-69
True	1146	D left	67	IGHD6-19
True	1146	D right	67	IGHD6-19
True	1146	J	67	IGHJ4
True	1147	V	33	IGHV1-18
True	1147	D left	33	IGHD3-9
True	1147	D right	33	IGHD3-9
True	1147	J	33	IGHJ6
True	1148	V	22	IGHV1-2
True	1148	D left	22	IGHD1-26
False	1148	D right	22	IGHD1-26
False	1148	J	22	IGHJ4
False	1149	V	136	IGHV3-66
True	1149	D left	136	IGHD6-13
True	1149	D right	136	IGHD6-13
True	1149	J	136	IGHJ5
True	1150	V	121	IGHV3-48
True	1150	D left	121	IGHD3-10
True	1150	D right	121	IGHD3-10
True	1150	J	121	IGHJ2
False	1151	V	33	IGHV4-34
True	1151	D left	33	IGHD3-10
True	1151	D right	33	IGHD3-10
True	1151	J	33	IGHJ6
True	1152	V	11	IGHV4-39
True	1152	D left	11	IGHD2-2
True	1152	D right	11	IGHD2-2
True	1152	J	11	IGHJ6
True	1153	V	75	IGHV1-18
True	1153	D left	75	IGHD3-10
True	1153	D right	75	IGHD3-10
True	1153	J	75	IGHJ2
False	1154	V	43	IGHV2-5
True	1154	D left	43	IGHD2-15
True	1154	D right	43	IGHD2-15
True	1154	J	43	IGHJ5
False	1155	V	20	IGHV3-48
True	1155	D left	20	IGHD3-3
True	1155	D right	20	IGHD3-3
True	1155	J	20	IGHJ6
True	1156	V	88	IGHV1-69
True	1156	D left	88	IGHD1-26
True	1156	D right	88	IGHD1-26
True	1157	V	24	IGHV4-39
True	1157	D left	24	IGHD6-13
False	1157	D right	24	IGHD6-13
True	1157	J	24	IGHJ5
False	1158	V	66	IGHV5-51
True	1158	D left	66	IGHD2-21
True	1158	D right	66	IGHD2-21
True	1158	J	66	IGHJ4
False	1159	V	19	IGHV3-30
False	1159	D left	19	IGHD2-2
True	1159	D right	19	IGHD2-2
True	1159	J	19	IGHJ4
False	1160	V	13	IGHV1-69
True	1160	D left	13	IGHD2-15
True	1160	D right	13	IGHD2-15
True	1160	J	13	IGHJ4
False	1161	V	20	IGHV4-39
True	1161	D left	20	IGHD3-3
True	1161	D right	20	IGHD3-3
True	1161	J	20	IGHJ5
True	1162	V	36	IGHV5-51
True	1162	D left	36	IGHD2-21
True	1162	D right	36	IGHD2-21
True	1162	J	36	IGHJ4
True	1163	V	107	IGHV4-31
True	1163	D left	107	IGHD6-6
True	1163	D right	107	IGHD6-6
True	1163	J	107	IGHJ5
True	1164	V	20	IGHV1-69
True	1164	D left	20	IGHD2-15
True	1164	D right	20	IGHD2-15
True	1164	J	20	IGHJ4
True	1165	V	65	IGHV4-31
True	1165	D left	65	IGHD2-2
False	1165	D right	65	IGHD2-2
False	1165	J	65	IGHJ2
False	1166	V	21	IGHV1-69
True	1166	D left	21	IGHD2-2
True	1166	D right	21	IGHD2-2
True	1166	J	21	IGHJ4
False	1167	V	25	IGHV4-39
True	1167	D left	25	IGHD4-17
True	1167	D right	25	IGHD4-17
True	1167	J	25	IGHJ4
True	1168	V	116	IGHV4-30-4
True	1168	D left	116	IGHD3-10
True	1168	D right	116	IGHD3-10
True	1168	J	116	IGHJ6
True	1169	V	289	IGHV2-26
True	1169	D left	289	IGHD2-8
True	1169	D right	289	IGHD2-8
True	1169	J	289	IGHJ2
False	1170	V	30	IGHV1-2
True	1170	D left	30	IGHD3-10
True	1170	D right	30	IGHD3-10
True	1170	J	30	IGHJ4
True	1171	V	13	IGHV3-23
True	1171	D left	13	IGHD3-10
True	1171	D right	13	IGHD3-10
False	1171	J	13	IGHJ4
False	1172	V	9	IGHV2-5
True	1172	D left	9	IGHD3-3
True	1172	D right	9	IGHD3-3
False	1172	J	9	IGHJ4
True	1173	V	30	IGHV4-39
True	1173	D left	30	IGHD3-3
True	1173	D right	30	IGHD3-3
True	1173	J	30	IGHJ4
True	1174	V	28	IGHV1-18
True	1174	D left	28	IGHD3-22
True	1174	D right	28	IGHD3-22
True	1174	J	28	IGHJ5
True	1175	V	15	IGHV1-2
True	1175	D left	15	IGHD6-19
True	1175	D right	15	IGHD6-19
True	1175	J	15	IGHJ4
True	1176	V	12	IGHV1-8
True	1176	D left	12	IGHD6-13
False	1176	D right	12	IGHD6-13
True	1176	J	12	IGHJ4
True	1177	V	75	IGHV1-69
True	1177	D left	75	IGHD2-8
True	1177	D right	75	IGHD2-8
True	1177	J	75	IGHJ6
False	1178	V	33	IGHV4-34
True	1178	D left	33	IGHD3-3
True	1178	D right	33	IGHD3-3
True	1178	J	33	IGHJ4
True	1179	V	25	IGHV3-74
False	1179	D left	25	IGHD6-6
True	1179	D right	25	IGHD6-6
True	1179	J	25	IGHJ6
True	1180	V	32	IGHV1-2
True	1180	D left	32	IGHD6-13
True	1180	D right	32	IGHD6-13
True	1180	J	32	IGHJ6
True	1181	V	34	IGHV1-69
True	1181	D left	34	IGHD3-3
True	1181	D right	34	IGHD3-3
True	1181	J	34	IGHJ6
True	1182	V	62	IGHV4-59
True	1182	D left	62	IGHD6-19
False	1182	D right	62	IGHD6-19
True	1182	J	62	IGHJ5
False	1183	V	33	IGHV4-39
True	1183	D left	33	IGHD3-22
True	1183	D right	33	IGHD3-22
True	1183	J	33	IGHJ5
False	1184	V	92	IGHV4-34
True	1184	D left	92	IGHD4-17
True	1184	D right	92	IGHD4-17
True	1184	J	92	IGHJ2
True	1185	V	13	IGHV1-18
False	1185	D left	13	IGHD6-19
False	1185	D right	13	IGHD6-19
True	1185	J	13	IGHJ4
False	1186	V	23	IGHV3-66
True	1186	D left	23	IGHD5-24
True	1186	D right	23	IGHD5-24
True	1186	J	23	IGHJ5
True	1187	V	18	IGHV4-39
True	1187	D left	18	IGHD3-10
True	1187	D right	18	IGHD3-10
True	1187	J	18	IGHJ4
False	1188	V	49	IGHV4-59
True	1188	D left	49	IGHD5-5
False	1188	D right	49	IGHD5-5
False	1188	J	49	IGHJ4
True	1189	V	6	IGHV3-48
True	1189	D left	6	IGHD3/OR15-3b
True	1189	D right	6	IGHD3/OR15-3b
False	1189	J	6	IGHJ4
False	1190	V	28	IGHV1-18
True	1190	D left	28	IGHD3-3
True	1190	D right	28	IGHD3-3
True	1190	J	28	IGHJ4
True	1191	V	16	IGHV1-69
True	1191	D left	16	IGHD5-12
True	1191	D right	16	IGHD5-12
True	1191	J	16	IGHJ6
False	1192	V	48	IGHV3-21
True	1192	J	48	IGHJ4
True	1193	V	7	IGHV3-30
True	1193	D left	7	IGHD3-9
True	1193	D right	7	IGHD3-9
True	1193	J	7	IGHJ5
True	1194	V	41	IGHV4-39
True	1194	D left	41	IGHD6-13
True	1194	D right	41	IGHD6-13
False	1194	J	41	IGHJ5
True	1195	V	46	IGHV4-34
False	1195	D left	46	IGHD6-13
True	1195	D right	46	IGHD6-13
False	1196	V	17	IGHV4-34
True	1196	D left	17	IGHD2-15
True	1196	D right	17	IGHD2-15
False	1196	J	17	IGHJ5
True	1197	V	127	IGHV4-34
True	1197	D left	127	IGHD6-19
True	1197	D right	127	IGHD6-19
True	1197	J	127	IGHJ6
True	1198	V	17	IGHV3-30-3
True	1198	D left	17	IGHD3-22
True	1198	D right	17	IGHD3-22
True	1198	J	17	IGHJ4
True	1199	V	73	IGHV3-72
True	1199	D left	73	IGHD4/OR15-4b
True	1199	D right	73	IGHD4/OR15-4b
True	1199	J	73	IGHJ4
True	1200	V	30	IGHV6-1
True	1200	D left	30	IGHD3-10
True	1200	D right	30	IGHD3-10
True	1200	J	30	IGHJ4
False	1201	V	12	IGHV3-53
True	1201	D left	12	IGHD3-22
False	1201	D right	12	IGHD3-22
True	1201	J	12	IGHJ4
True	1202	V	10	IGHV5-51
True	1202	D left	10	IGHD6-6
True	1202	D right	10	IGHD6-6
False	1202	J	10	IGHJ4
True	1203	V	43	IGHV3-7
True	1203	D left	43	IGHD6-25
True	1203	D right	43	IGHD6-25
True	1203	J	43	IGHJ4
True	1204	V	19	IGHV3-15
True	1204	D left	19	IGHD6-19
True	1204	D right	19	IGHD6-19
True	1204	J	19	IGHJ6
False	1205	V	41	IGHV1-3
True	1205	D left	41	IGHD5-24
True	1205	D right	41	IGHD5-24
True	1205	J	41	IGHJ5
False	1206	V	13	IGHV3-21
True	1206	D left	13	IGHD6-13
False	1206	D right	13	IGHD6-13
True	1206	J	13	IGHJ6
True	1207	V	127	IGHV3-7
True	1207	D left	127	IGHD2-2
True	1207	D right	127	IGHD2-2
True	1208	V	59	IGHV4-59
True	1208	D left	59	IGHD3-3
True	1208	D right	59	IGHD3-3
True	1208	J	59	IGHJ4
True	1209	V	44	IGHV3-9
True	1209	D left	44	IGHD6-19
False	1209	D right	44	IGHD6-19
True	1209	J	44	IGHJ4
True	1210	V	54	IGHV4-4
True	1210	D left	54	IGHD6-19
True	1210	D right	54	IGHD6-19
True	1210	J	54	IGHJ6
False	1211	V	34	IGHV3-30
True	1211	D left	34	IGHD3-3
True	1211	D right	34	IGHD3-3
True	1211	J	34	IGHJ4
True	1212	V	90	IGHV3-74
True	1212	D left	90	IGHD2-2
True	1212	D right	90	IGHD2-2
True	1212	J	90	IGHJ6
True	1213	V	210	IGHV3-48
True	1213	D left	210	IGHD2-21
True	1213	D right	210	IGHD2-21
True	1213	J	210	IGHJ6
True	1214	V	42	IGHV4-59
True	1214	D left	42	IGHD3-9
True	1214	D right	42	IGHD3-9
True	1214	J	42	IGHJ4
False	1215	V	19	IGHV3-49
True	1215	D left	19	IGHD6-13
True	1215	D right	19	IGHD6-13
True	1215	J	19	IGHJ4
True	1216	V	27	IGHV1-46
True	1216	D left	27	IGHD3-16
True	1216	D right	27	IGHD3-16
True	1216	J	27	IGHJ4
True	1217	V	107	IGHV5-51
True	1217	D left	107	IGHD6-19
True	1217	D right	107	IGHD6-19
True	1217	J	107	IGHJ2
True	1218	V	41	IGHV4-34
True	1218	D left	41	IGHD3-10
True	1218	D right	41	IGHD3-10
True	1218	J	41	IGHJ5
True	1219	V	109	IGHV1-3
True	1219	D left	109	IGHD6-6
True	1219	D right	109	IGHD6-6
True	1219	J	109	IGHJ4
True	1220	V	12	IGHV1-3
True	1220	D left	12	IGHD3-3
True	1220	D right	12	IGHD3-3
True	1220	J	12	IGHJ6
True	1221	V	84	IGHV1-8
True	1221	D left	84	IGHD1-26
True	1221	D right	84	IGHD1-26
True	1221	J	84	IGHJ5
False	1222	V	263	IGHV4-34
False	1222	D left	263	IGHD3-3
True	1222	D right	263	IGHD3-3
True	1222	J	263	IGHJ5
False	1223	V	45	IGHV1-8
True	1223	D left	45	IGHD5/OR15-5b
True	1223	D right	45	IGHD5/OR15-5b
True	1223	J	45	IGHJ5
False	1224	V	47	IGHV1-69
True	1224	D left	47	IGHD3-22
True	1224	D right	47	IGHD3-22
False	1224	J	47	IGHJ6
False	1225	V	48	IGHV4-39
True	1225	D left	48	IGHD5-24
True	1225	D right	48	IGHD5-24
True	1225	J	48	IGHJ6
False	1226	V	76	IGHV5-a
True	1226	D left	76	IGHD3-10
True	1226	D right	76	IGHD3-10
True	1226	J	76	IGHJ6
False	1227	V	6	IGHV3-11
True	1227	D left	6	IGHD1-26
False	1227	D right	6	IGHD1-26
True	1227	J	6	IGHJ4
True	1228	V	18	IGHV1-69
True	1228	D left	18	IGHD3-3
True	1228	D right	18	IGHD3-3
True	1228	J	18	IGHJ5
True	1229	V	20	IGHV1-69
True	1229	D left	20	IGHD2-15
True	1229	D right	20	IGHD2-15
True	1229	J	20	IGHJ5
True	1230	V	270	IGHV4-59
True	1230	D left	270	IGHD4/OR15-4b
True	1230	D right	270	IGHD4/OR15-4b
False	1230	J	270	IGHJ5
True	1231	V	23	IGHV5-51
True	1231	D left	23	IGHD1-26
True	1231	D right	23	IGHD1-26
True	1231	J	23	IGHJ4
True	1232	V	1134	IGHV4-34
True	1232	D left	1134	IGHD2-8
True	1232	D right	1134	IGHD2-8
True	1232	J	1134	IGHJ6
False	1233	V	14	IGHV3-15
False	1233	J	14	IGHJ2
True	1234	V	42	IGHV3-73
True	1234	D left	42	IGHD1-7
False	1234	D right	42	IGHD1-7
True	1234	J	42	IGHJ6
True	1235	V	154	IGHV3-48
True	1235	D left	154	IGHD1-7
True	1235	D right	154	IGHD1-7
True	1235	J	154	IGHJ4
False	1236	V	43	IGHV1-46
True	1236	D left	43	IGHD2-21
True	1236	D right	43	IGHD2-21
True	1236	J	43	IGHJ4
False	1237	V	20	IGHV5-a
True	1237	D left	20	IGHD6-13
True	1237	D right	20	IGHD6-13
True	1237	J	20	IGHJ4
False	1238	V	19	IGHV4-39
True	1238	D left	19	IGHD3-10
True	1238	D right	19	IGHD3-10
True	1238	J	19	IGHJ5
False	1239	V	127	IGHV4-34
True	1239	D left	127	IGHD3-3
True	1239	D right	127	IGHD3-3
True	1239	J	127	IGHJ4
True	1240	V	37	IGHV6-1
True	1240	D left	37	IGHD2-15
True	1240	D right	37	IGHD2-15
True	1240	J	37	IGHJ6
True	1241	V	33	IGHV3-7
True	1241	D left	33	IGHD6-13
True	1241	D right	33	IGHD6-13
False	1241	J	33	IGHJ2
False	1242	V	21	IGHV3-7
False	1242	D left	21	IGHD5-5
True	1242	D right	21	IGHD5-5
True	1242	J	21	IGHJ4
False	1243	V	23	IGHV1-2
True	1243	D left	23	IGHD5-24
True	1243	D right	23	IGHD5-24
True	1243	J	23	IGHJ4
True	1244	V	21	IGHV1-69
True	1244	D left	21	IGHD6-19
True	1244	D right	21	IGHD6-19
False	1244	J	21	IGHJ4
False	1245	V	40	IGHV1-69
True	1245	D left	40	IGHD2-8
True	1245	D right	40	IGHD2-8
True	1245	J	40	IGHJ5
False	1246	V	79	IGHV4-39
True	1246	D left	79	IGHD6-13
True	1246	D right	79	IGHD6-13
False	1246	J	79	IGHJ4
False	1247	V	29	IGHV3-15
True	1247	D left	29	IGHD1-26
True	1247	D right	29	IGHD1-26
True	1247	J	29	IGHJ4
True	1248	V	35	IGHV5-51
True	1248	D left	35	IGHD1-1
True	1248	D right	35	IGHD1-1
True	1248	J	35	IGHJ4
False	1249	V	28	IGHV1-3
True	1249	D left	28	IGHD3-10
True	1249	D right	28	IGHD3-10
True	1249	J	28	IGHJ4
False	1250	V	50	IGHV3-7
True	1250	D left	50	IGHD3-16
True	1250	D right	50	IGHD3-16
True	1250	J	50	IGHJ5
False	1251	V	13	IGHV1-69
